name,mean_month,flowering_cat,Genus,SpeciesSubSpecies,latitude,longitude,HabitatType,State,County,RecordYear,DateIdentified,quarter
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9315234,-116.3282735,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.931621,-116.3283062,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9318912,-116.3284147,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9320677,-116.3284082,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.932134,-116.3284005,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9321939,-116.3284061,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9322948,-116.3284253,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.932277,-116.3283505,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9325244,-116.3284293,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9324901,-116.3283407,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9326018,-116.3281305,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9326452,-116.3281678,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9326029,-116.3282715,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.93271,-116.3283209,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9327731,-116.3282693,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9328488,-116.3283322,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7075321,-116.3935769,"Urban Area, Roadside",Idaho,Ada,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5670424,-116.1384821,"Garden, Riparian, Urban Area",Idaho,Ada,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5665155,-116.1374677,"Urban Area, Garden, Riparian",Idaho,Ada,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9304157,-116.3273097,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9309387,-116.3278919,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9309999,-116.3281203,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9311752,-116.3280177,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.931125,-116.3279503,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9311001,-116.3277156,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9312708,-116.3277148,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9311635,-116.3273138,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9313598,-116.3269576,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9314493,-116.3263639,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9312816,-116.3261795,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.931449,-116.325693,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9314675,-116.3253864,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9314842,-116.3252685,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.931479,-116.3251158,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9312951,-116.3243648,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9307434,-116.3257013,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9304761,-116.3260191,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9303027,-116.3265859,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9304512,-116.3264939,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9304625,-116.3263453,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9303592,-116.3263608,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9303063,-116.3262855,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9302247,-116.3260386,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9301115,-116.3259231,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.930073,-116.3260255,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9298089,-116.3260462,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9299191,-116.3259513,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9298441,-116.3257198,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9296857,-116.3257952,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9295642,-116.325794,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9292574,-116.3258691,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9294557,-116.3258744,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929662,-116.326082,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929710300000004,-116.3261648,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9296585,-116.3262271,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297003,-116.3262645,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297772,-116.3263259,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9296672,-116.3263521,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9295525,-116.3265441,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9296779,-116.3265289,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929922500000004,-116.3268063,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.930076,-116.327159,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9302439,-116.3270556,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9301217,-116.3269137,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9301732,-116.3267467,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.930326,-116.3267345,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9302974,-116.3269018,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9303627,-116.3269986,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9301194,-116.327206,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297689,-116.3275261,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9296906,-116.327053,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297532,-116.3268049,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9296655,-116.3267913,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9295848,-116.3268203,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9295432,-116.326983,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9289742,-116.3263646,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9289293,-116.3263539,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9288025,-116.3265184,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9289203,-116.3266383,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9294448,-116.3271847,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9294974,-116.3272787,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9292178,-116.3273106,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9286015,-116.3276937,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9283658,-116.3277955,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9285482,-116.3279339,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9286157,-116.328065,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9289426,-116.3277205,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9290795,-116.3277773,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9290254,-116.3276128,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929168,-116.3274362,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9291875,-116.3276033,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9291952,-116.3276314,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9291396,-116.3276699,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9292633,-116.3277822,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9292688,-116.3277115,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9293869,-116.3275735,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9294775,-116.3277076,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297058,-116.3277421,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929552,-116.327623,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9293768,-116.3279171,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9294347,-116.3279604,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9291936,-116.3234049,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9294541,-116.3232548,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9292127,-116.3208284,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9285257,-116.3217528,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9284007,-116.3221105,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9279467,-116.3221508,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9284826,-116.3200126,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9298217,-116.3186782,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929972,-116.3187022,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9295505,-116.3185892,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929618,-116.318975,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297039,-116.3193351,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297724,-116.3197349,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9297786,-116.3203603,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9293614,-116.320728,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9293404,-116.3220543,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9293544,-116.3216238,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9290159,-116.3217228,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9287893,-116.3220783,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9289211,-116.3223472,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9287764,-116.3225495,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9289301,-116.3235472,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9287377,-116.3247914,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9288964,-116.3247219,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9286878,-116.3249404,"Invaded, Wetland, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9283648,-116.3247235,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9283967,-116.3245849,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9262043,-116.3228119,"Wetland, Grassland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9260487,-116.3231984,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9266183,-116.3233714,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9267499,-116.3205902,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9261147,-116.3225021,"Invaded, Grassland, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9259818,-116.3228772,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9272723,-116.3238066,"Grassland, Wetland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9254618,-116.3241805,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9253726,-116.3241261,"Wetland, Invaded, Grassland",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9254537,-116.3266585,"Grassland, Invaded, Wetland",Idaho,Gem,2017,2017-06-14,2
